unix_time_offset,x_norm,y_norm,z,qx,qy,qz,qw
632.193303823471,1335.97691558301,-696.263841951964,1.948092081,-0.009613669,0.027875211,-0.091565109,0.995362437
632.432102203369,1336.69571147533,-696.426588488044,1.945976477,-0.010766386,0.026439206,-0.091466559,0.995398876
632.60712480545,1337.1810314022,-696.536647823057,1.943928836,-0.010212407,0.026087962,-0.091129018,0.995444939
632.733929157257,1337.56743092928,-696.624329284066,1.942305297,-0.009289786,0.026310918,-0.090742579,0.99548341
633.021836519241,1338.32508641621,-696.797232232057,1.941892013,-0.007363647,0.026929121,-0.089953121,0.995554637
633.212720632553,1338.76962747844,-696.898701525992,1.945231441,-0.00732327,0.026940963,-0.089678418,0.995579397
633.42066192627,1339.43332726415,-697.051037039026,1.951998891,-0.008776314,0.02616143,-0.089605168,0.995595033
633.627490520477,1339.92375658546,-697.163264955045,1.955252638,-0.00990466,0.025937295,-0.089556247,0.995594713
633.803381204605,1340.42229181714,-697.276827002992,1.955444275,-0.010221763,0.026337212,-0.089277836,0.995606014
633.832240104675,1340.54923827527,-697.305636037025,1.95501833,-0.010226662,0.026507777,-0.089183366,0.995609904
634.010287046432,1341.0390346502,-697.416011941037,1.952043042,-0.009773173,0.02763842,-0.088831367,0.995615182
634.217172384262,1341.55679574842,-697.531880293041,1.948361604,-0.009014151,0.028333716,-0.08846093,0.995635782
634.409071207047,1342.05780319916,-697.643445024965,1.946499257,-0.008758018,0.028022447,-0.088405067,0.995651839
634.614974498749,1342.68806607043,-697.783428119961,1.948768535,-0.009477823,0.026690196,-0.088872537,0.995640235
634.805877685547,1343.19996755337,-697.897386686993,1.953258691,-0.010211084,0.026039014,-0.089461733,0.99559746
634.934347629547,1343.44684808142,-697.952347642044,1.955141134,-0.010415253,0.026024085,-0.089808019,0.995564558
635.221645116806,1344.35080793221,-698.153027574997,1.954448359,-0.008989613,0.027339863,-0.091061816,0.995429287
635.41352725029,1344.85293476703,-698.263865187997,1.948708736,-0.007037829,0.02778185,-0.091771079,0.995367624
635.620403766632,1345.44615815906,-698.393618760048,1.940287739,-0.005158676,0.027589743,-0.09248435,0.995318461
635.796338319778,1345.92998607643,-698.499028822989,1.933857945,-0.004654082,0.027012633,-0.093058465,0.995283266
636.019150733948,1346.46074863104,-698.614905229071,1.930132954,-0.00545257,0.026405508,-0.093637282,0.995241216
636.132206916809,1346.84610947315,-698.699892602046,1.930609706,-0.00668122,0.02617313,-0.094006432,0.995205064
636.417986154556,1347.61590536032,-698.870750620961,1.937379644,-0.009260948,0.027196216,-0.0945889,0.995101774
636.609863996506,1348.10831658123,-698.981404411024,1.939439817,-0.010205757,0.028721847,-0.09476642,0.995032775
636.801806211472,1348.67861062521,-699.112000341993,1.935801472,-0.010287616,0.030407188,-0.094762627,0.994982217
637.02366900444,1349.25479545631,-699.244811841985,1.930308535,-0.008976073,0.030445229,-0.094631117,0.995006266
637.134072542191,1349.46157897124,-699.292443217011,1.928765406,-0.008301202,0.030010169,-0.094540722,0.995033935
637.422524690628,1350.35140666831,-699.498282460961,1.923714949,-0.005580169,0.026953842,-0.093613122,0.995228082
637.629361152649,1350.83602314722,-699.610873161,1.921345975,-0.004899794,0.025887092,-0.092964995,0.995320732
637.820225954056,1351.329999974,-699.726088067051,1.918547062,-0.00513014,0.026296012,-0.0922939,0.995371306
637.99617767334,1351.8962915903,-699.859111597063,1.916167496,-0.00646845,0.027808007,-0.091686119,0.995378586
638.204041242599,1352.45148408739,-699.989693445037,1.913597146,-0.008126255,0.028653962,-0.091112092,0.995395148
638.332108736038,1352.69274430536,-700.046044141054,1.912464445,-0.008845129,0.028601189,-0.090802923,0.995418789
638.618862628937,1353.56855230639,-700.24883505702,1.908737915,-0.009927252,0.027193986,-0.089684834,0.99554938
638.825707912445,1354.0353525742,-700.356802401016,1.908759404,-0.009527089,0.026579655,-0.089110256,0.995621474
639.017689704895,1354.64701563725,-700.498056294979,1.909879672,-0.008690072,0.026555939,-0.088510091,0.995683297
639.20868730545,1355.1599303484,-700.615752540994,1.9111185,-0.008257136,0.027117976,-0.088188774,0.995700344
639.415456771851,1355.65449622925,-700.728655694984,1.911495679,-0.007959891,0.027553153,-0.087996289,0.995707847
639.53488111496,1356.04063037643,-700.815993146971,1.910708545,-0.007804812,0.027505112,-0.087877531,0.995720891
639.798256158829,1356.74995639641,-700.97630724404,1.909907133,-0.007370317,0.026693229,-0.087664399,0.995765084
640.021103620529,1357.27134822635,-701.095538281021,1.912337756,-0.007266475,0.025871161,-0.087271941,0.995822017
640.196954250336,1357.68608700717,-701.191006439971,1.914908881,-0.007548537,0.025546231,-0.086926712,0.995858502
640.40494799614,1358.39068299625,-701.355599984061,1.920559647,-0.009193708,0.025960549,-0.086383483,0.995881228
640.595832824707,1358.89721675124,-701.475641229074,1.924468177,-0.010681838,0.02676377,-0.08601422,0.995877077
640.732737541199,1359.27727467846,-701.56609327707,1.927228285,-0.011407342,0.027337963,-0.085853572,0.995867297
641.025575876236,1360.04423445137,-701.747032662039,1.92944511,-0.010918527,0.027550092,-0.085437344,0.995902725
641.216511964798,1360.48641018244,-701.850035186973,1.929720354,-0.009260709,0.026659592,-0.085130565,0.995970026
641.42334985733,1361.14787040045,-702.001782368054,1.931334361,-0.006389085,0.024671414,-0.084660375,0.996083893
641.599246263504,1361.62985483836,-702.110647258,1.934284008,-0.00523945,0.023467184,-0.084307937,0.996149593
641.822044372559,1362.14038990019,-702.22505743301,1.937601234,-0.00551764,0.023388887,-0.083963409,0.996179031
641.835340738297,1362.27743024426,-702.25573379104,1.938632801,-0.005717561,0.023674598,-0.083859749,0.996179886
641.998026132584,1362.71599502629,-702.354614334996,1.941639618,-0.006855853,0.025008773,-0.083476998,0.996172249
642.205915689468,1363.28251473932,-702.482874811976,1.945335074,-0.008326311,0.026915879,-0.082798069,0.996168002
642.413821220398,1363.7844625893,-702.596202724031,1.948908544,-0.00927008,0.027795225,-0.08207683,0.996195204
642.620693922043,1364.43070303416,-702.741240681033,1.950585555,-0.00985073,0.027339409,-0.080772471,0.996308852
642.796673774719,1364.89344215021,-702.844236155972,1.949275828,-0.00951182,0.026619172,-0.079653976,0.996421692
642.932974338531,1365.28390075732,-702.930776500027,1.947397957,-0.009012899,0.026189491,-0.078665849,0.996516213
643.196419239044,1366.00275948923,-703.089143336052,1.94616728,-0.008252234,0.026431857,-0.076942954,0.996650912
643.419300556183,1366.53070720006,-703.205155453994,1.944596085,-0.007889884,0.026853941,-0.075537323,0.996750083
643.610203504562,1367.13019736903,-703.33527772699,1.938210937,-0.007927401,0.026936599,-0.073862504,0.996873064
643.802108764648,1367.64773056004,-703.446070995997,1.931733338,-0.008573244,0.026784941,-0.072505466,0.996971426
644.024964570999,1368.16615847405,-703.556503121974,1.92593654,-0.009439537,0.026722755,-0.071143386,0.997063392
644.134255886078,1368.55858129729,-703.639335529995,1.923063658,-0.010202892,0.026796776,-0.070128904,0.997125755
644.407788276672,1369.30902478332,-703.794998807018,1.918904403,-0.011194936,0.02733255,-0.06845175,0.997217109
644.615678787231,1369.77638683934,-703.890276269056,1.917494336,-0.011005209,0.027521396,-0.067458887,0.997281684
644.823639631271,1370.44587970432,-704.024485307978,1.917447709,-0.010106241,0.02711443,-0.065928727,0.997404669
644.999524354935,1370.94101559836,-704.121581451967,1.916209085,-0.009124373,0.026263486,-0.064829631,0.997508944
645.205436468124,1371.44599446421,-704.218967796071,1.914645504,-0.008288703,0.025452141,-0.063866027,0.997599427
645.234632730484,1371.5839430592,-704.245155925048,1.914361108,-0.008112142,0.025388143,-0.063600511,0.997619472
645.412387609482,1372.07205007505,-704.337554223021,1.913575839,-0.007845981,0.025284262,-0.062689959,0.997681871
645.604216098785,1372.59818769433,-704.436327987001,1.912803084,-0.007674816,0.025659054,-0.06173015,0.997733481
645.796091556549,1373.10605411232,-704.530866311979,1.91120522,-0.008034661,0.026150692,-0.060671695,0.997782808
646.018968105316,1373.75109331636,-704.649802734028,1.907210422,-0.008730174,0.026361919,-0.059044935,0.997868994
646.209867954254,1374.22944299737,-704.737035960075,1.904055923,-0.009191227,0.026258679,-0.057667694,0.997948115
646.336723327637,1374.634004978,-704.810253579984,1.900995394,-0.009690217,0.026046962,-0.056507603,0.998015304
646.60870051384,1375.38095753826,-704.943762034061,1.896557087,-0.010686624,0.025527555,-0.054655025,0.99812172
646.800621986389,1375.89080224233,-705.034165180055,1.897234272,-0.011002178,0.025764256,-0.053612301,0.998168761
647.007500886917,1376.49477558723,-705.140430522966,1.900903313,-0.010980533,0.026178441,-0.052417415,0.998221685
647.199432134628,1377.03399004322,-705.234271141002,1.902542849,-0.010415022,0.026549798,-0.051300393,0.998275966
647.406256437302,1377.56298965728,-705.324838942033,1.900908299,-0.009285025,0.02655286,-0.050300454,0.998337918
647.533054828644,1377.96130191442,-705.391264831065,1.898348256,-0.00820785,0.026275064,-0.0494695,0.998396224
647.805047273636,1378.71143295802,-705.512667134055,1.892233005,-0.006410379,0.026239116,-0.04750973,0.998505504
647.996860265732,1379.23068364803,-705.594793325057,1.888420915,-0.006143231,0.026750631,-0.045979852,0.99856523
648.202948570251,1379.81511565903,-705.686680448009,1.88717519,-0.007296361,0.027360541,-0.044276365,0.998617929
648.409709453583,1380.39883150114,-705.77777074906,1.889179339,-0.009891253,0.027794352,-0.042761551,0.998649632
648.601608037949,1380.89686597418,-705.85472544306,1.891149575,-0.011895657,0.028107261,-0.041586143,0.998668648
648.736232995987,1381.15404448519,-705.894073919975,1.891345504,-0.012581728,0.028344462,-0.040967431,0.998679108
649.001300811768,1382.02351185214,-706.026996948058,1.886337396,-0.012347725,0.029285917,-0.038431687,0.998755663
649.193257570267,1382.54482702026,-706.104260151973,1.883328478,-0.010647657,0.02910823,-0.036932684,0.998836981
649.415111541748,1383.15885209618,-706.191547836061,1.882857907,-0.008289345,0.02783751,-0.035588078,0.998944367
649.606052398682,1383.68124715146,-706.263743501971,1.884206146,-0.007029732,0.026554868,-0.03458341,0.999024229
649.797943592072,1384.19303296227,-706.332482755999,1.883910402,-0.006548489,0.025786267,-0.033398576,0.999087945
649.989852905273,1384.61255654925,-706.387063857052,1.880163799,-0.006744556,0.025466537,-0.032350683,0.999129321
650.034893035889,1384.84961828822,-706.417858030065,1.877317145,-0.007065964,0.025456453,-0.031736818,0.999147044
650.211672306061,1385.31498759333,-706.477490202058,1.871571015,-0.008116552,0.025763212,-0.030530868,0.999168777
650.419666528702,1385.799480794,-706.537980280002,1.865848758,-0.009549178,0.026022206,-0.029325231,0.999185513
650.595494270325,1386.39371801121,-706.610550360987,1.861396758,-0.011485283,0.026099018,-0.027782478,0.999207217
650.802364110947,1386.96229004022,-706.678830745048,1.858279042,-0.012720413,0.02612121,-0.026191151,0.999234656
650.994299650192,1387.46879507322,-706.738690493046,1.857282576,-0.012755711,0.026183707,-0.024694691,0.999270673
651.202135562897,1388.06993846828,-706.808188681025,1.85837879,-0.011833346,0.025761181,-0.022837981,0.99933716
651.235677719116,1388.12554494524,-706.814532040036,1.858623872,-0.011706622,0.025686006,-0.02265644,0.99934472
651.410095691681,1388.62695617229,-706.870719754021,1.861966998,-0.010380857,0.025221441,-0.021066498,0.999405983
651.601989030838,1389.13873865921,-706.925614683074,1.868113942,-0.008976262,0.024501377,-0.019472541,0.999469824
651.80890750885,1389.7639284092,-706.989681303967,1.878080487,-0.008120825,0.024261358,-0.017359752,0.999521925
652.000737428665,1390.30549819022,-707.043829965987,1.886934173,-0.008469967,0.025095608,-0.015364364,0.999531093
652.207741975784,1390.80007187929,-707.092204637011,1.89302345,-0.009492501,0.025867734,-0.013615335,0.999527576
652.236641168594,1390.96779407421,-707.108226809069,1.894727873,-0.009958385,0.026130794,-0.013074651,0.999523419
652.415654420853,1391.4613205092,-707.153853247059,1.898724179,-0.011475794,0.02614123,-0.011485144,0.999526405
652.622448205948,1391.99158801418,-707.201276066015,1.90151109,-0.012559276,0.025354374,-0.009730287,0.999552271
652.813400506973,1392.44809825439,-707.240536467987,1.904697386,-0.012607821,0.024571631,-0.007962362,0.999586854
653.00429058075,1393.11372823827,-707.294134704978,1.912627601,-0.011216475,0.024091756,-0.00532723,0.999632632
653.196161031723,1393.64091848629,-707.333310345071,1.919446073,-0.009855356,0.024556205,-0.003336381,0.999644303
653.332681417465,1394.03736754926,-707.361393123982,1.924295239,-0.009233177,0.025229187,-0.001960668,0.99963713
653.609913349152,1394.82913975604,-707.415540831047,1.930701557,-0.009606086,0.026567497,0.000641407,0.99960066
653.801800251007,1395.33669353323,-707.448881524033,1.932007511,-0.010757487,0.026910292,0.002375722,0.999577145
654.008689165115,1395.94536811113,-707.487017586012,1.930152354,-0.011932605,0.026868432,0.004574039,0.999557291
654.216610908508,1396.52441352839,-707.520292847999,1.925833363,-0.012320151,0.026530534,0.006973122,0.999547758
654.334256649017,1396.73882119125,-707.531632279977,1.923817244,-0.012306924,0.026291467,0.007862149,0.99954764
654.600376367569,1397.60638951836,-707.572145857965,1.915944365,-0.011383713,0.025838929,0.011128832,0.999539349
654.807294130325,1398.16752237221,-707.594662343967,1.912793881,-0.010931229,0.025952247,0.012912259,0.999520016
654.999152421951,1398.68252319423,-707.612879715976,1.911783345,-0.010959393,0.026429778,0.014483722,0.999485658
655.191085100174,1399.26267955219,-707.630019664997,1.909983202,-0.011291289,0.027025831,0.016204825,0.9994396
655.413953304291,1399.8508029473,-707.643723743968,1.906460959,-0.011470962,0.027088048,0.017822172,0.999408337
655.53414273262,1400.1023189202,-707.648659351049,1.904456362,-0.011577654,0.026991633,0.018456388,0.999398205
655.811722040176,1400.99449681723,-707.66431377898,1.896690886,-0.011672058,0.025963729,0.020323366,0.999388117
656.002720832825,1401.49542732025,-707.670408003964,1.891482043,-0.011554006,0.025663943,0.021337054,0.999376104
656.19461607933,1401.94110908825,-707.674655016977,1.886155957,-0.011288692,0.025884923,0.022294557,0.999352535
656.402420043945,1402.63848666614,-707.678730734042,1.879449905,-0.010734104,0.026310388,0.023865737,0.999311247
656.608361005783,1403.16815114301,-707.680259698071,1.876118385,-0.010553053,0.026409043,0.024889129,0.999285608
656.731729030609,1403.55765534937,-707.681018042029,1.873566737,-0.010748995,0.026471052,0.025627338,0.99926322
657.022043704987,1404.3322122423,-707.680490712053,1.861925809,-0.011934862,0.02632533,0.026897505,0.999220226
657.213041305542,1404.8291854253,-707.679644054966,1.853175095,-0.012684225,0.026162397,0.0276287,0.999195323
657.40486073494,1405.41039421223,-707.676942638005,1.847620466,-0.01296806,0.025997299,0.028725376,0.999165063
657.611753463745,1405.99259996321,-707.672788760974,1.846137224,-0.012565329,0.025769966,0.030036799,0.999137534
657.7318816185,1406.2417786452,-707.670382009004,1.84545254,-0.012465262,0.025691694,0.030626681,0.999122896
657.994546175003,1406.93303812202,-707.663087803987,1.842317019,-0.012339898,0.025490819,0.032006224,0.999086356
658.217471599579,1407.65286225639,-707.654764150036,1.838061315,-0.012646272,0.025425506,0.032667228,0.999062795
658.424332618713,1408.15317136422,-707.649337699986,1.836674781,-0.012651658,0.025595598,0.033106,0.99904394
658.600300788879,1408.66388921021,-707.643565571052,1.837134064,-0.011858243,0.025556601,0.03372986,0.999033803
658.807235956192,1409.31342546223,-707.632976379013,1.836955409,-0.009912936,0.025040997,0.034767851,0.999032471
658.834233760834,1409.3226849013,-707.632795276004,1.836928772,-0.009877679,0.025034264,0.034782347,0.999032485
658.999094963074,1409.82295652525,-707.621630556067,1.833846163,-0.007999112,0.024547514,0.03553717,0.999034806
659.206891536713,1410.42531752214,-707.605811238056,1.828970469,-0.006861101,0.02444085,0.036415664,0.999014249
659.413789510727,1410.96183223929,-707.589937273995,1.823171091,-0.007398212,0.02476551,0.037429019,0.998964967
659.620639562607,1411.45094250422,-707.57501064497,1.818249782,-0.009103038,0.025071512,0.038527326,0.998901496
659.811580896378,1412.09744317224,-707.55583289999,1.815268219,-0.012381702,0.025756263,0.04031177,0.998778389
660.003440618515,1412.62384157302,-707.540195605019,1.814945922,-0.014731691,0.026858697,0.041948138,0.998650059
660.132780790329,1412.8726756922,-707.532752558007,1.814607989,-0.015484048,0.027242255,0.042760282,0.998593842
660.419248580933,1413.77303457726,-707.50366987905,1.80898635,-0.016001624,0.027270659,0.045459047,0.99846569
660.595085144043,1414.25946193002,-707.486670523067,1.804397722,-0.01469395,0.02654222,0.047060492,0.998431224
660.817973852158,1414.78356129723,-707.467736243038,1.800944178,-0.012455081,0.025715001,0.048956659,0.998392135
661.008947610855,1415.40141076921,-707.444150920026,1.800560488,-0.01047268,0.025447958,0.0512213,0.99830812
661.215775251389,1415.90801415825,-707.423767663073,1.800773284,-0.010627311,0.025727213,0.052850294,0.998214414
661.33250951767,1416.29368190421,-707.407468726044,1.799814529,-0.01131155,0.025863121,0.053866309,0.998149071
661.614630460739,1417.06390336528,-707.372688133037,1.792627364,-0.013097932,0.025388457,0.055759726,0.998035432
661.806525230408,1417.57000247622,-707.346884496976,1.787700412,-0.013457843,0.024733035,0.057076184,0.997972681
661.998408555984,1418.12408476835,-707.315953837009,1.784764182,-0.012812397,0.024010728,0.0585205,0.997915166
662.206250190735,1418.69985406334,-707.28177122504,1.78506133,-0.011206617,0.024540897,0.060183757,0.997822665
662.332988977432,1418.95054724533,-707.265995405032,1.785152622,-0.010506129,0.025190118,0.060935758,0.997768466
662.605168104172,1419.82268488314,-707.206297190045,1.781820947,-0.009880807,0.027339883,0.063394751,0.997565038
662.797039985657,1420.35924739623,-707.166088716011,1.778193735,-0.011455864,0.027784105,0.064721172,0.997450739
663.018915176392,1420.87774730101,-707.125509681995,1.779728167,-0.01338931,0.027587365,0.065944543,0.997351984
663.194833278656,1421.46098936815,-707.078088075039,1.787784189,-0.015369219,0.027238527,0.067254084,0.997245576
663.402720212936,1422.03389507532,-707.031053245068,1.795587757,-0.016074132,0.027263597,0.068444464,0.997152784
663.531365394592,1422.28293515928,-707.010281412047,1.79855517,-0.01596348,0.027418762,0.068962662,0.997114602
663.816471815109,1423.18239637604,-706.935176462051,1.80547349,-0.014173586,0.028218291,0.070967457,0.996978665
664.023323774338,1423.6826944123,-706.89167611103,1.803749887,-0.012706981,0.027668411,0.072058064,0.996935618
664.199263334274,1424.18197859125,-706.846286811982,1.799398571,-0.011482721,0.026741619,0.073024965,0.996905405
664.423180103302,1424.82673097821,-706.783424046007,1.795272113,-0.010937824,0.025526603,0.07404533,0.996868118
664.599114894867,1425.30899035418,-706.73464748601,1.794987639,-0.01143208,0.02478605,0.074596087,0.996840199
664.632126808167,1425.3180208602,-706.733729845961,1.794994868,-0.011446812,0.024778684,0.074606588,0.996839428
664.82088804245,1425.81919833738,-706.681924610049,1.794996318,-0.012478946,0.024483901,0.075081076,0.996798699
664.996805667877,1426.39288267819,-706.621689317049,1.795131848,-0.013410747,0.023942505,0.07543601,0.996772951
665.204697608948,1426.95757043827,-706.56195658003,1.796185311,-0.01339232,0.023613633,0.075953768,0.996741725
665.412586450577,1427.44166020537,-706.510903271963,1.799664308,-0.012882703,0.024081877,0.076499859,0.996695475
665.6045358181,1428.06543565122,-706.444649917074,1.807303295,-0.012217045,0.025066773,0.077298049,0.996617987
665.635124206543,1428.11136057926,-706.439765681047,1.807959659,-0.012186487,0.025143091,0.077352282,0.996612231
666.019211530685,1429.20526268706,-706.325225719018,1.823097615,-0.012915576,0.026438057,0.078426907,0.996485543
666.195206880569,1429.69162210822,-706.274838957004,1.830544099,-0.014120462,0.026473679,0.078732075,0.996444187
666.40208029747,1430.23118166113,-706.218534949003,1.838477005,-0.014784596,0.0262474,0.078936533,0.996424364
666.608899116516,1430.82341629313,-706.155897448072,1.846191932,-0.014044262,0.025515217,0.079171939,0.996435415
666.815805673599,1431.3793546902,-706.095757297007,1.853682046,-0.01239416,0.024935575,0.079682147,0.996431311
666.933647632599,1431.62562095234,-706.068807751057,1.856053436,-0.011655027,0.024883482,0.079940145,0.996420868
667.198619365692,1432.28958650539,-705.995476689073,1.860118907,-0.010562553,0.02488691,0.080527038,0.996385704
667.405531167984,1432.99579260126,-705.917198812007,1.861011089,-0.011038051,0.024982329,0.081397921,0.996307394
667.597415924072,1433.48303226614,-705.863222751068,1.860163681,-0.011966259,0.025091526,0.082174171,0.996230209
667.80525970459,1434.0785582033,-705.795616843039,1.85944197,-0.013538585,0.024826016,0.082990486,0.996149063
668.012216567993,1434.61236540833,-705.735069460003,1.859452735,-0.014669555,0.02472903,0.083596327,0.996084802
668.204086303711,1435.11145929433,-705.678424265003,1.860853595,-0.014859253,0.02467581,0.084202102,0.996032285
668.230791091919,1435.23872194532,-705.664044436999,1.861237566,-0.014752606,0.024529615,0.084392247,0.996021389
668.412021636963,1435.72967662103,-705.608106999076,1.862403605,-0.014166329,0.024090774,0.085244885,0.995968001
668.618914365768,1436.24582331302,-705.547553629964,1.863708489,-0.013501327,0.023855614,0.08638174,0.995884943
668.794849395752,1436.74462474929,-705.487565560965,1.866055051,-0.012812831,0.023828073,0.08752113,0.995795213
669.002656698227,1437.33551086206,-705.415578457993,1.870745873,-0.012362777,0.024056057,0.088701796,0.995690946
669.210577011108,1437.88082116237,-705.348303498002,1.875258055,-0.012794742,0.024558206,0.089770456,0.995577448
669.417512893677,1438.47172933305,-705.274812326068,1.877427855,-0.01396493,0.02493833,0.091014192,0.995439339
669.432575464249,1438.50808183616,-705.270230641006,1.877433546,-0.014028697,0.024947626,0.091076132,0.995432544
669.608355522156,1438.96281649824,-705.212041946012,1.877211454,-0.014647172,0.024635064,0.091695438,0.995374563
669.800313472748,1439.49257075228,-705.142011835007,1.877314688,-0.015231708,0.023963691,0.092133428,0.995341734
670.023071289062,1440.13505379204,-705.055876814993,1.879846028,-0.014754849,0.023138768,0.092585531,0.995326485
670.199030160904,1440.61413366115,-704.991328448057,1.884770398,-0.013408173,0.022820233,0.092930379,0.995320754
670.406963825226,1441.11304105818,-704.922743820003,1.889651492,-0.012040163,0.022957201,0.093337251,0.99529702
670.434449195862,1441.27021656325,-704.900604774011,1.890927036,-0.011717684,0.023063386,0.093505259,0.995282645
670.613833189011,1441.77020944329,-704.82873381197,1.893479803,-0.01099489,0.023348716,0.09399681,0.995237936
670.80480670929,1442.2890710202,-704.75347230304,1.891845682,-0.010938478,0.023472422,0.094437569,0.995193921
671.011673688889,1442.75179273635,-704.686517236056,1.886661338,-0.011557802,0.023334,0.094739814,0.995161449
671.203483343124,1443.41006986424,-704.590543980012,1.879371789,-0.012860091,0.023562882,0.095315308,0.995085122
671.426363945007,1443.93103580829,-704.51493232802,1.87671791,-0.013813974,0.024266434,0.096006532,0.994988975
671.53041768074,1444.32239556639,-704.458433241001,1.877234899,-0.014446063,0.024838092,0.096688605,0.994899841
671.810281515121,1445.10536257504,-704.34490754304,1.879998665,-0.014919953,0.026008062,0.098224272,0.994712505
672.002149820328,1445.58816261124,-704.274717397057,1.880372641,-0.015050361,0.02641376,0.099097981,0.994613186
672.209001302719,1446.20674848231,-704.184177819989,1.877829377,-0.014660893,0.02669733,0.100077977,0.994513303
672.416863441467,1446.7406343352,-704.105633861967,1.876100223,-0.013517935,0.026716438,0.100906053,0.994445306
672.533976078033,1446.98921653721,-704.068441187032,1.876257876,-0.013041643,0.026608913,0.101335548,0.994410875
672.80087518692,1447.84712216025,-703.937115701032,1.8799452,-0.011973831,0.025758028,0.102843667,0.994291874
672.992734909058,1448.37299078424,-703.855125020025,1.883656995,-0.012305485,0.025365051,0.103599238,0.994219486
673.215727806091,1448.90580721432,-703.771320222062,1.884549876,-0.013648935,0.025456517,0.104294295,0.99412694
673.422506093979,1449.55395469023,-703.668967923033,1.878869695,-0.015337742,0.0260346,0.105038292,0.994009009
673.598473310471,1450.03585824603,-703.59215154103,1.872677097,-0.016578117,0.026034405,0.105556424,0.993934212
673.630574464798,1450.04493163526,-703.590680354042,1.872572109,-0.016597894,0.026031592,0.105566119,0.993932926
674.011278152466,1451.16633907938,-703.409400903038,1.865655455,-0.016606419,0.024291477,0.106531941,0.993873783
674.21825170517,1451.6875871853,-703.323572342983,1.86912988,-0.01503411,0.023174363,0.106854138,0.993890898
674.410034418106,1452.1916600042,-703.238885942032,1.875733203,-0.013029209,0.023108312,0.10695698,0.993909679
674.616773843765,1452.83205286926,-703.130763974041,1.881512798,-0.010847686,0.023588532,0.107024825,0.993917298
674.632462978363,1452.84122038633,-703.129246172961,1.881505671,-0.010830564,0.023595981,0.107020814,0.99391774
674.999633073807,1453.8384812302,-702.958313188981,1.884359753,-0.011174689,0.024383316,0.106879497,0.993910133
675.223497152328,1454.48940160824,-702.845939464052,1.886546114,-0.012879571,0.024664225,0.107015702,0.993867915
675.430316209793,1454.9849562142,-702.760376060032,1.888977799,-0.01472549,0.02482343,0.107062843,0.993833238
675.606258153915,1455.48964653723,-702.672935849987,1.893584852,-0.01641067,0.024802073,0.107148928,0.993798095
675.798200845718,1456.06721559027,-702.574253787054,1.899106292,-0.017249655,0.024484384,0.107160013,0.993790569
675.831683158875,1456.14058511006,-702.561774229049,1.899920042,-0.017279514,0.024420145,0.107181335,0.993789332
676.196969747543,1457.09414210124,-702.399621329037,1.907006456,-0.016344338,0.023329154,0.107624132,0.993783507
676.403988361359,1457.74503339222,-702.287937012035,1.906268629,-0.014384378,0.02237401,0.107684513,0.99382923
676.594882249832,1458.25950225629,-702.199581145076,1.905448201,-0.013124374,0.022440345,0.107552272,0.993859492
676.81772851944,1458.88624047022,-702.09215274197,1.906778328,-0.01214153,0.023229306,0.107447684,0.993865171
676.834439992905,1458.93246914027,-702.084224254009,1.906917265,-0.012074947,0.023300412,0.107438509,0.993865309
677.201594114304,1459.9177010362,-701.913137119031,1.904968442,-0.01160354,0.024363077,0.10705394,0.993886941
677.424430370331,1460.56028548023,-701.799665577011,1.90068331,-0.011866907,0.023710047,0.107081053,0.993896704
677.599318981171,1461.02669958724,-701.717342069023,1.898779242,-0.012304329,0.023235257,0.107479724,0.993859565
677.822090387344,1461.53042194806,-701.629600630025,1.898454053,-0.013329199,0.023172663,0.108133697,0.993776868
678.013028860092,1462.18343860516,-701.518358792062,1.902218269,-0.015107713,0.024048537,0.108868759,0.99365035
678.031463384628,1462.20189466421,-701.515250429977,1.902418633,-0.01516279,0.024085141,0.108887084,0.993646617
678.219961881638,1462.70054561226,-701.431559746969,1.90901884,-0.016577426,0.025064631,0.10942247,0.993540979
678.411905527115,1463.20826206636,-701.345646078,1.915654738,-0.017754216,0.025987188,0.110064142,0.993426061
678.603735685349,1463.81672755023,-701.243339134031,1.920412443,-0.01796411,0.026258432,0.110869892,0.993325552
678.811634063721,1464.35932705039,-701.151949546067,1.919678417,-0.016883245,0.025598665,0.111562521,0.993284183
679.003513813019,1464.86412867019,-701.06506182102,1.917737718,-0.014970734,0.024303536,0.112180976,0.993277728
679.035008192062,1465.00206913427,-701.040917765,1.917206458,-0.014367532,0.023914006,0.11232408,0.993279918
679.210495948792,1465.48963801423,-700.955634934013,1.915414453,-0.012484431,0.022948244,0.112804343,0.993273727
679.402421951294,1466.01479363116,-700.86219484196,1.915089061,-0.011512654,0.022802712,0.113433666,0.993217146
679.609490871429,1466.50351596903,-700.773969794973,1.916424527,-0.011875796,0.023653952,0.113731312,0.993158922
679.801318407059,1467.1212706822,-700.661350611015,1.919203837,-0.013896493,0.025027986,0.113758586,0.993095902
680.024988651276,1467.67271258123,-700.561169866007,1.920114718,-0.016103675,0.025534464,0.113798847,0.993045057
680.131542444229,1467.92019975325,-700.515928462031,1.919938464,-0.016781036,0.025383289,0.113880952,0.993028305
680.408889055252,1468.79036719119,-700.355226373998,1.92051242,-0.01678049,0.024157229,0.11441146,0.992997916
680.60070848465,1469.32206528634,-700.255345285055,1.923065448,-0.015019866,0.024050106,0.114804553,0.992983338
